image,data,object_id,url,html_text,type,is_read,text,user_id,sound,title,object_type,badge,read,time,objects,badge_name,date
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S05 | E15 of Breaking Bad"",""notification_id"":""episode-commented"",""url"":""tvst://show/81189/episode/4553041/comment/31759987"",""web_url"":""https://www.tvtime.com/show/81189/episode/4553041/comment/31759987""}",fae6f1ab-a1af-434b-833b-390a4991c662,tvst://show/81189/episode/4553041/comment/31759987,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/4553041/detail'>S05 | E15</a> of Breaking Bad,episode-commented,true,JonsJoaquin commented the episode S05 | E15 of Breaking Bad,13991889,notif.caf,,episode,1,,1668290045070,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S05 | E16 of Breaking Bad"",""notification_id"":""episode-commented"",""url"":""tvst://show/81189/episode/4553042/comment/31760818"",""web_url"":""https://www.tvtime.com/show/81189/episode/4553042/comment/31760818""}",73f52e63-23eb-4e14-9dac-2a33502539b0,tvst://show/81189/episode/4553042/comment/31760818,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/4553042/detail'>S05 | E16</a> of Breaking Bad,episode-commented,true,JonsJoaquin commented the episode S05 | E16 of Breaking Bad,13991889,notif.caf,,episode,1,,1668295187142,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S05 | E16 of Breaking Bad"",""notification_id"":""episode-commented"",""url"":""tvst://show/81189/episode/4553042/comment/31760845"",""web_url"":""https://www.tvtime.com/show/81189/episode/4553042/comment/31760845""}",73f52e63-23eb-4e14-9dac-2a33502539b0,tvst://show/81189/episode/4553042/comment/31760845,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/81189/episode/4553042/detail'>S05 | E16</a> of Breaking Bad,episode-commented,true,JonsJoaquin commented the episode S05 | E16 of Breaking Bad,13991889,notif.caf,,episode,1,,1668295328169,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E18 of SPY x FAMILY"",""notification_id"":""episode-commented"",""url"":""tvst://show/405920/episode/9114350/comment/31767606"",""web_url"":""https://www.tvtime.com/show/405920/episode/9114350/comment/31767606""}",255cb6c1-86da-437b-b5e8-d0533fbc2c83,tvst://show/405920/episode/9114350/comment/31767606,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/405920/episode/9114350/detail'>S01 | E18</a> of SPY x FAMILY,episode-commented,true,JonsJoaquin commented the episode S01 | E18 of SPY x FAMILY,13991889,notif.caf,,episode,1,,1668364910231,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S05 | E16 of My Hero Academia"",""notification_id"":""episode-commented"",""url"":""tvst://show/305074/episode/8329804/comment/31775316"",""web_url"":""https://www.tvtime.com/show/305074/episode/8329804/comment/31775316""}",57b0855d-fdaa-4681-9612-60f8d085a9f1,tvst://show/305074/episode/8329804/comment/31775316,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/305074/episode/8329804/detail'>S05 | E16</a> of My Hero Academia,episode-commented,true,JonsJoaquin commented the episode S05 | E16 of My Hero Academia,13991889,notif.caf,,episode,1,,1668438195035,,,
https://d1qhxojdkstxv7.cloudfront.net/275274/986818/new/fast-watcher-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Quick Watcher badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=275274-quick-watcher-3-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",275274-quick-watcher-3-bd,tvst://user/13991889/badges?badge_id=275274-quick-watcher-3-bd,You have just unlocked the Quick Watcher badge!,badge-unlocked,true,You have just unlocked the Quick Watcher badge!,13991889,notif.caf,,badge,1,,1669061596379,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the movie White Chicks"",""notification_id"":""movie-commented"",""url"":""tvst://movie/33cf67a7-6d4e-44c8-8424-0e90c73137d0/comment/8ce57cb8-7eea-48ed-bfc8-97b60dd20bb2"",""web_url"":""https://www.tvtime.com/movie/33cf67a7-6d4e-44c8-8424-0e90c73137d0/comment/8ce57cb8-7eea-48ed-bfc8-97b60dd20bb2""}",33cf67a7-6d4e-44c8-8424-0e90c73137d0,tvst://movie/33cf67a7-6d4e-44c8-8424-0e90c73137d0/comment/8ce57cb8-7eea-48ed-bfc8-97b60dd20bb2,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the movie <a href='tvst://movie/33cf67a7-6d4e-44c8-8424-0e90c73137d0/detail'>White Chicks</a>,movie-commented,true,JonsJoaquin commented the movie White Chicks,13991889,notif.caf,,movie,1,,1669349714567,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E01 of Euphoria (US)"",""notification_id"":""episode-commented"",""url"":""tvst://show/360261/episode/7059062/comment/31892485"",""web_url"":""https://www.tvtime.com/show/360261/episode/7059062/comment/31892485""}",964c6049-8f11-4ea4-b160-0095811b36a0,tvst://show/360261/episode/7059062/comment/31892485,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/360261/episode/7059062/detail'>S01 | E01</a> of Euphoria (US),episode-commented,true,JonsJoaquin commented the episode S01 | E01 of Euphoria (US),13991889,notif.caf,,episode,1,,1669445678865,,,
https://d1qhxojdkstxv7.cloudfront.net/405920/63016881/new/fast-watcher-2.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Quick Watcher badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=405920-quick-watcher-10-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",405920-quick-watcher-10-bd,tvst://user/13991889/badges?badge_id=405920-quick-watcher-10-bd,You have just unlocked the Quick Watcher badge!,badge-unlocked,true,You have just unlocked the Quick Watcher badge!,13991889,notif.caf,,badge,1,,1669590504548,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E23 of SPY x FAMILY"",""notification_id"":""episode-commented"",""url"":""tvst://show/405920/episode/9114355/comment/32052341"",""web_url"":""https://www.tvtime.com/show/405920/episode/9114355/comment/32052341""}",4300a341-4c67-4ee6-a720-cbd1d2b2a6d2,tvst://show/405920/episode/9114355/comment/32052341,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/405920/episode/9114355/detail'>S01 | E23</a> of SPY x FAMILY,episode-commented,true,JonsJoaquin commented the episode S01 | E23 of SPY x FAMILY,13991889,notif.caf,,episode,1,,1671052627349,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E02 of Komi Can't Communicate"",""notification_id"":""episode-commented"",""url"":""tvst://show/402412/episode/8740145/comment/32055998"",""web_url"":""https://www.tvtime.com/show/402412/episode/8740145/comment/32055998""}",4459d927-afe1-45ff-9a52-4d1357f6f073,tvst://show/402412/episode/8740145/comment/32055998,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/402412/episode/8740145/detail'>S01 | E02</a> of Komi Can't Communicate,episode-commented,true,JonsJoaquin commented the episode S01 | E02 of Komi Can't Communicate,13991889,notif.caf,,episode,1,,1671081434939,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E04 of Komi Can't Communicate"",""notification_id"":""episode-commented"",""url"":""tvst://show/402412/episode/8740147/comment/32063378"",""web_url"":""https://www.tvtime.com/show/402412/episode/8740147/comment/32063378""}",666031c9-0e5e-4844-98d6-bd0f48cec1ad,tvst://show/402412/episode/8740147/comment/32063378,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/402412/episode/8740147/detail'>S01 | E04</a> of Komi Can't Communicate,episode-commented,true,JonsJoaquin commented the episode S01 | E04 of Komi Can't Communicate,13991889,notif.caf,,episode,1,,1671153360515,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E04 of Komi Can't Communicate"",""notification_id"":""episode-commented"",""url"":""tvst://show/402412/episode/8740147/comment/32063389"",""web_url"":""https://www.tvtime.com/show/402412/episode/8740147/comment/32063389""}",666031c9-0e5e-4844-98d6-bd0f48cec1ad,tvst://show/402412/episode/8740147/comment/32063389,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/402412/episode/8740147/detail'>S01 | E04</a> of Komi Can't Communicate,episode-commented,true,JonsJoaquin commented the episode S01 | E04 of Komi Can't Communicate,13991889,notif.caf,,episode,1,,1671153454891,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S05 | E06 of Rick and Morty"",""notification_id"":""episode-commented"",""url"":""tvst://show/275274/episode/8320007/comment/32064963"",""web_url"":""https://www.tvtime.com/show/275274/episode/8320007/comment/32064963""}",c71fdf0e-3443-49f6-ad09-68db4ee6f2be,tvst://show/275274/episode/8320007/comment/32064963,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/275274/episode/8320007/detail'>S05 | E06</a> of Rick and Morty,episode-commented,true,JonsJoaquin commented the episode S05 | E06 of Rick and Morty,13991889,notif.caf,,episode,1,,1671169860520,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E11 of Komi Can't Communicate"",""notification_id"":""episode-commented"",""url"":""tvst://show/402412/episode/8740154/comment/32100777"",""web_url"":""https://www.tvtime.com/show/402412/episode/8740154/comment/32100777""}",c2ea6342-11f7-44ef-835a-f38921d99e43,tvst://show/402412/episode/8740154/comment/32100777,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/402412/episode/8740154/detail'>S01 | E11</a> of Komi Can't Communicate,episode-commented,true,JonsJoaquin commented the episode S01 | E11 of Komi Can't Communicate,13991889,notif.caf,,episode,1,,1671564098873,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E11 of Komi Can't Communicate"",""notification_id"":""episode-commented"",""url"":""tvst://show/402412/episode/8740154/comment/32100780"",""web_url"":""https://www.tvtime.com/show/402412/episode/8740154/comment/32100780""}",c2ea6342-11f7-44ef-835a-f38921d99e43,tvst://show/402412/episode/8740154/comment/32100780,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/402412/episode/8740154/detail'>S01 | E11</a> of Komi Can't Communicate,episode-commented,true,JonsJoaquin commented the episode S01 | E11 of Komi Can't Communicate,13991889,notif.caf,,episode,1,,1671564160655,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E13 of Komi Can't Communicate"",""notification_id"":""episode-commented"",""url"":""tvst://show/402412/episode/9033669/comment/32101293"",""web_url"":""https://www.tvtime.com/show/402412/episode/9033669/comment/32101293""}",5a6cf845-1260-480a-b99a-a64964ccdd07,tvst://show/402412/episode/9033669/comment/32101293,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/402412/episode/9033669/detail'>S01 | E13</a> of Komi Can't Communicate,episode-commented,true,JonsJoaquin commented the episode S01 | E13 of Komi Can't Communicate,13991889,notif.caf,,episode,1,,1671567857041,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E02 of Komi Can't Communicate"",""notification_id"":""episode-commented"",""url"":""tvst://show/402412/episode/9098742/comment/32123173"",""web_url"":""https://www.tvtime.com/show/402412/episode/9098742/comment/32123173""}",49595b3a-556e-4a96-88db-39b19287af1a,tvst://show/402412/episode/9098742/comment/32123173,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/402412/episode/9098742/detail'>S02 | E02</a> of Komi Can't Communicate,episode-commented,true,JonsJoaquin commented the episode S02 | E02 of Komi Can't Communicate,13991889,notif.caf,,episode,1,,1671758377648,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E15 of Komi Can't Communicate"",""notification_id"":""episode-commented"",""url"":""tvst://show/402412/episode/9100108/comment/32123415"",""web_url"":""https://www.tvtime.com/show/402412/episode/9100108/comment/32123415""}",d397b79b-482e-41ea-81d9-05d294c11e62,tvst://show/402412/episode/9100108/comment/32123415,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/402412/episode/9100108/detail'>S01 | E15</a> of Komi Can't Communicate,episode-commented,true,JonsJoaquin commented the episode S01 | E15 of Komi Can't Communicate,13991889,notif.caf,,episode,1,,1671759933038,,,
https://d1qhxojdkstxv7.cloudfront.net/first-xp/show-off-2022.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Show Off badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=show-off-2022"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",show-off-2022,tvst://user/13991889/badges?badge_id=show-off-2022,You have just unlocked the Show Off badge!,badge-unlocked,true,You have just unlocked the Show Off badge!,13991889,notif.caf,,badge,1,,1672958153527,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E02 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""url"":""tvst://show/377543/episode/7925272/comment/32385687"",""web_url"":""https://www.tvtime.com/show/377543/episode/7925272/comment/32385687""}",96c67859-f362-487e-8569-276553f418a8,tvst://show/377543/episode/7925272/comment/32385687,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/7925272/detail'>S01 | E02</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S01 | E02 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1674113013637,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E07 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""url"":""tvst://show/377543/episode/7925277/comment/32404661"",""web_url"":""https://www.tvtime.com/show/377543/episode/7925277/comment/32404661""}",cf4a6418-eb02-42a3-915a-cdab3245887c,tvst://show/377543/episode/7925277/comment/32404661,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/7925277/detail'>S01 | E07</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S01 | E07 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1674277900377,,,
https://d1qhxojdkstxv7.cloudfront.net/305074/1139865/new/fast-watcher-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Quick Watcher badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=305074-quick-watcher-3-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",305074-quick-watcher-3-bd,tvst://user/13991889/badges?badge_id=305074-quick-watcher-3-bd,You have just unlocked the Quick Watcher badge!,badge-unlocked,true,You have just unlocked the Quick Watcher badge!,13991889,notif.caf,,badge,1,,1674383432438,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E15 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""url"":""tvst://show/377543/episode/7973187/comment/32473147"",""web_url"":""https://www.tvtime.com/show/377543/episode/7973187/comment/32473147""}",cc8c2d8f-c105-46d9-9627-6b65810f932f,tvst://show/377543/episode/7973187/comment/32473147,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/7973187/detail'>S01 | E15</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S01 | E15 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1674881489303,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E17 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""url"":""tvst://show/377543/episode/7973192/comment/32488141"",""web_url"":""https://www.tvtime.com/show/377543/episode/7973192/comment/32488141""}",7dad27d7-c0d6-45f0-a912-94e6321e09c6,tvst://show/377543/episode/7973192/comment/32488141,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/7973192/detail'>S01 | E17</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S01 | E17 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1675026393690,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E19 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""url"":""tvst://show/377543/episode/7973197/comment/32550775"",""web_url"":""https://www.tvtime.com/show/377543/episode/7973197/comment/32550775""}",ce61b5d5-cbd5-4a58-9f5c-135c56d2e267,tvst://show/377543/episode/7973197/comment/32550775,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/7973197/detail'>S01 | E19</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S01 | E19 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1675566661759,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E19 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""url"":""tvst://show/377543/episode/7973197/comment/32550792"",""web_url"":""https://www.tvtime.com/show/377543/episode/7973197/comment/32550792""}",ce61b5d5-cbd5-4a58-9f5c-135c56d2e267,tvst://show/377543/episode/7973197/comment/32550792,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/7973197/detail'>S01 | E19</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S01 | E19 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1675566913346,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E01 of Primal"",""notification_id"":""episode-commented"",""url"":""tvst://show/364007/episode/7338073/comment/32560997"",""web_url"":""https://www.tvtime.com/show/364007/episode/7338073/comment/32560997""}",818a18ab-3de8-4703-807d-07331c83f9fc,tvst://show/364007/episode/7338073/comment/32560997,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/364007/episode/7338073/detail'>S01 | E01</a> of Primal,episode-commented,true,JonsJoaquin commented the episode S01 | E01 of Primal,13991889,notif.caf,,episode,1,,1675661131769,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E01 of Primal"",""notification_id"":""episode-commented"",""url"":""tvst://show/364007/episode/7338073/comment/32561009"",""web_url"":""https://www.tvtime.com/show/364007/episode/7338073/comment/32561009""}",818a18ab-3de8-4703-807d-07331c83f9fc,tvst://show/364007/episode/7338073/comment/32561009,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/364007/episode/7338073/detail'>S01 | E01</a> of Primal,episode-commented,true,JonsJoaquin commented the episode S01 | E01 of Primal,13991889,notif.caf,,episode,1,,1675661346844,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E20 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""url"":""tvst://show/377543/episode/7973200/comment/32569781"",""web_url"":""https://www.tvtime.com/show/377543/episode/7973200/comment/32569781""}",627a3924-6e7a-40a1-b6bd-65a7d1ee4d33,tvst://show/377543/episode/7973200/comment/32569781,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/7973200/detail'>S01 | E20</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S01 | E20 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1675744535814,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E21 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""url"":""tvst://show/377543/episode/7973202/comment/32570284"",""web_url"":""https://www.tvtime.com/show/377543/episode/7973202/comment/32570284""}",2abf05eb-8197-4bd3-a428-9238cc58a820,tvst://show/377543/episode/7973202/comment/32570284,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/7973202/detail'>S01 | E21</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S01 | E21 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1675752786035,,,
https://d1qhxojdkstxv7.cloudfront.net/362829/62603151/new/marathon-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=362829-marathoner-3-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",362829-marathoner-3-within-24-bd,tvst://user/13991889/badges?badge_id=362829-marathoner-3-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1676830460914,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S04 | E01 of Demon Slayer: Kimetsu no Yaiba"",""notification_id"":""episode-commented"",""url"":""tvst://show/348545/episode/9499909/comment/33156250"",""web_url"":""https://www.tvtime.com/show/348545/episode/9499909/comment/33156250""}",a2cafaa3-7c61-43b4-9ec4-7a27a515c5b4,tvst://show/348545/episode/9499909/comment/33156250,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/348545/episode/9499909/detail'>S04 | E01</a> of Demon Slayer: Kimetsu no Yaiba,episode-commented,true,JonsJoaquin commented the episode S04 | E01 of Demon Slayer: Kimetsu no Yaiba,13991889,notif.caf,,episode,1,,1681185652006,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S04 | E01 of Demon Slayer: Kimetsu no Yaiba"",""notification_id"":""episode-commented"",""url"":""tvst://show/348545/episode/9499909/comment/33156263"",""web_url"":""https://www.tvtime.com/show/348545/episode/9499909/comment/33156263""}",a2cafaa3-7c61-43b4-9ec4-7a27a515c5b4,tvst://show/348545/episode/9499909/comment/33156263,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/348545/episode/9499909/detail'>S04 | E01</a> of Demon Slayer: Kimetsu no Yaiba,episode-commented,true,JonsJoaquin commented the episode S04 | E01 of Demon Slayer: Kimetsu no Yaiba,13991889,notif.caf,,episode,1,,1681185821500,,,
